CustomerID,Recency,Frequency,MonetaryValue,AvgTransactionValue,CLV,RollingAvgAmount
15756,60,4,532.96,133.24,532.96,2.781015625
15757,65,2,714.42,357.21,714.42,16.316
15758,24,1,205.25,205.25,205.25,24.185185185185187
15759,217,3,253.04000000000002,84.34666666666668,253.04000000000002,30.768571428571427
15762,64,2,583.75,291.875,583.75,15.809459459459461
15763,31,2,1086.92,543.46,1086.92,17.786475409836065
15764,87,6,3279.9700000000003,546.6616666666667,3279.9700000000003,18.310759259259257
15766,63,1,315.06,315.06,315.06,28.89636363636364
15768,115,3,621.83,207.27666666666667,621.83,24.490617283950616
15769,6,26,56252.72,2163.566153846154,56252.72000000001,432.16353846153845
15773,5,1,635.6800000000001,635.6800000000001,635.6800000000001,62.9
15774,68,1,270.8,270.8,270.8,10.898666666666667
15775,244,1,104.9,104.9,104.9,14.957142857142857
15776,132,1,241.62,241.62,241.62,13.373888888888889
15777,240,4,1047.1100000000001,261.77750000000003,1047.1100000000001,50.828650793650795
15780,183,3,475.28000000000003,158.42666666666668,475.28000000000003,16.465172413793105
15781,24,3,345.46000000000004,115.15333333333335,345.46000000000004,17.07991666666667
15782,9,3,2614.74,871.5799999999999,2614.74,61.89813953488372
15783,10,1,246.3,246.3,246.3,17.384047619047617
15785,32,5,2328.9700000000003,465.79400000000004,2328.9700000000003,28.20879518072289
15786,45,3,4932.2,1644.0666666666666,4932.2,18.502446941323345
15787,25,3,948.05,316.01666666666665,948.05,4.662572815533981
15789,357,1,351.3,351.3,351.3,13.966666666666667
15790,9,1,220.85,220.85,220.85,6.290761904761905
15791,43,2,1612.69,806.345,1612.69,21.785511111111113
15793,14,3,965.61,321.87,965.61,84.0025
15795,149,1,610.01,610.01,610.01,14.29452380952381
15796,0,8,2711.56,338.945,2711.56,20.40245614035088
15797,112,4,2207.4,551.85,2207.4,238.2375
15799,75,3,884.14,294.7133333333333,884.1399999999999,9.082959183673468
15800,106,2,699.08,349.54,699.08,5.956974789915966
15801,45,3,1063.95,354.65000000000003,1063.95,16.75703125
15802,142,1,451.42,451.42,451.42,451.42
15803,50,1,415.82000000000005,415.82000000000005,415.82000000000005,45.565000000000005
15804,0,13,4206.39,323.5684615384616,4206.39,16.035839694656488
15805,22,17,5528.4800000000005,325.204705882353,5528.4800000000005,18.091627906976743
15806,45,3,784.58,261.5266666666667,784.5800000000002,24.320645161290322
15807,49,3,903.9,301.3,903.9000000000001,18.633333333333333
15808,305,4,3734.9700000000003,933.7425000000001,3734.9700000000003,18.244086538461538
15809,35,5,515.77,103.154,515.77,14.642761904761905
15810,78,4,1391.98,347.995,1391.98,15.525093632958802
15811,21,6,2218.62,369.77,2218.62,16.63517543859649
15812,106,5,1801.14,360.228,1801.14,46.33268292682927
15813,207,2,1303.9099999999999,651.9549999999999,1303.9099999999999,31.46275
15814,16,4,1945.3300000000002,486.33250000000004,1945.3300000000002,26.701620370370367
15815,63,5,2100.6,420.12,2100.6,44.80074829931972
15819,48,4,1905.45,476.3625,1905.45,15.5530081300813
15820,319,1,206.98,206.98,206.98,12.184117647058823
15821,43,2,570.96,285.48,570.96,8.919247311827958
15822,2,2,885.47,442.735,885.47,25.557424242424243
15823,371,1,15.0,15.0,15.0,15.0
15825,171,1,532.94,532.94,532.94,19.456166666666668
15826,55,3,1654.31,551.4366666666666,1654.31,24.57980392156863
15827,72,14,1836.09,131.1492857142857,1836.0899999999997,15.969159420289856
15829,98,2,636.14,318.07,636.14,12.390196078431373
15830,37,1,576.0,576.0,576.0,14.554700854700855
15831,57,3,801.76,267.25333333333333,801.76,11.62906862745098
15832,253,1,836.79,836.79,836.79,15.291111111111112
15834,69,4,2233.75,558.4375,2233.75,8.188156288156287
15835,43,4,954.09,238.5225,954.09,19.46613333333333
15836,49,1,137.37,137.37,137.37,13.5615
15837,64,1,391.98,391.98,391.98,16.3
15838,10,19,33643.08,1770.6884210526316,33643.08,202.41319361277445
15839,32,3,1048.49,349.49666666666667,1048.49,17.059569892473117
15840,58,2,355.56,177.78,355.56,13.093333333333332
15841,72,4,1224.06,306.015,1224.06,27.836382978723403
15843,303,1,118.95,118.95,118.95,15.084375
15844,45,1,130.73999999999998,130.73999999999998,130.73999999999998,12.6
15845,17,8,3711.77,463.97125,3711.77,26.87458937198068
15847,37,2,389.27,194.635,389.27,17.357727272727274
15850,18,2,238.85,119.425,238.85,2.4618556701030934
15852,186,2,160.71,80.355,160.71,5.6675
15853,51,1,110.8,110.8,110.8,3.4698333333333333
15854,3,12,2974.65,247.88750000000002,2974.65,21.239940476190473
15855,136,5,712.24,142.448,712.24,8.990083333333333
15856,3,27,16387.57,606.947037037037,16387.57,25.551968992248053
15857,18,1,297.0,297.0,297.0,18.085714285714285
15858,15,5,1438.85,287.77,1438.85,7.5117975567190225
15860,40,8,977.21,122.15125,977.21,6.893849765258219
15861,11,8,3165.36,395.67,3165.36,5.821043956043955
15862,7,4,832.88,208.22,832.88,5.63965986394558
15863,25,2,68.84,34.42,68.84,3.8105555555555557
15864,21,6,1936.32,322.71999999999997,1936.3199999999997,93.7415
15865,40,3,895.13,298.37666666666667,895.13,22.18075
15866,100,1,230.53,230.53,230.53,5.262888888888889
15867,4,15,3812.64,254.176,3812.64,8.19425524222704
15869,276,2,149.64,74.82,149.64,10.073222222222222
15870,32,1,354.09000000000003,354.09000000000003,354.09000000000003,4.580131578947369
15872,14,2,360.93,180.465,360.93,2.849583333333333
15874,63,7,4405.88,629.4114285714286,4405.88,37.39275
15877,1,2,493.28,246.64,493.28,3.789896640826873
15880,368,1,343.28,343.28,343.28,3.3892539682539677
15881,311,5,501.39,100.27799999999999,501.39,17.414885057471267
15882,198,4,516.36,129.09,516.36,24.122608695652175
15883,1,2,396.48,198.24,396.48,8.068367346938777
15885,92,3,379.35,126.45,379.35,20.84166666666667
15886,59,1,181.09,181.09,181.09,12.308055555555557
15888,80,1,168.31,168.31,168.31,14.481805555555555
15889,156,2,446.87,223.435,446.87,4.838028673835125
15891,226,1,524.52,524.52,524.52,8.316317204301075
15894,252,2,263.55,131.775,263.55,5.449186991869919
15895,149,1,179.17,179.17,179.17,26.144999999999996
15897,193,2,222.05,111.025,222.05,9.236944444444445
15898,0,5,1388.88,277.776,1388.88,14.784166666666666
15899,368,1,56.25,56.25,56.25,12.664583333333333
15900,23,1,351.11,351.11,351.11,7.033104575163398
15901,16,3,363.88,121.29333333333334,363.88,3.25816091954023
15903,9,7,5126.76,732.3942857142857,5126.76,67.33567567567567
15904,7,1,164.68,164.68,164.68,5.093500000000001
15906,19,7,1567.69,223.9557142857143,1567.69,10.473577777777777
15907,3,3,967.45,322.48333333333335,967.45,3.811331994645249
15909,173,1,191.94,191.94,191.94,21.505714285714287
15910,0,8,1232.18,154.0225,1232.18,4.63250936329588
15912,177,2,264.62,132.31,264.62,12.249912280701755
15916,15,8,1528.09,191.01125,1528.09,9.923376344086023
15917,247,1,123.1,123.1,123.1,10.452777777777778
15918,190,2,334.23,167.115,334.23,8.414916666666667
15919,19,2,639.89,319.945,639.89,4.437750582750583
15920,153,4,167.5,41.875,167.5,2.7913055555555557
15921,172,1,336.03000000000003,336.03000000000003,336.03000000000003,13.296000000000001
15922,372,1,369.5,369.5,369.5,37.68181818181818
15923,372,1,127.08,127.08,127.08,5.916111111111111
15925,193,1,207.15,207.15,207.15,18.571527777777778
15930,66,1,426.63,426.63,426.63,19.543333333333333
15932,3,8,2495.87,311.98375,2495.87,21.79388405797101
15933,20,3,1107.46,369.15333333333336,1107.46,14.974864864864866
15935,238,2,416.86,208.43,416.86,55.098055555555554
15937,63,1,145.35000000000002,145.35000000000002,145.35000000000002,20.275000000000002
15938,111,5,404.58000000000004,80.91600000000001,404.58000000000004,22.74240740740741
15939,89,15,6115.01,407.6673333333334,6115.01,79.38315789473684
15940,310,1,35.8,35.8,35.8,35.8
15942,133,1,337.44,337.44,337.44,23.442857142857143
15944,276,1,325.1,325.1,325.1,50.87777777777777
15945,364,1,181.0,181.0,181.0,128.95
15947,82,1,1708.24,1708.24,1708.24,63.89793103448276
15948,7,2,955.24,477.62,955.24,15.95261111111111
15949,16,2,364.72,182.36,364.72,19.001052631578947
15950,31,4,1765.51,441.3775,1765.51,17.984081632653066
15951,8,2,708.22,354.11,708.22,17.160569105691057
15952,33,4,806.57,201.6425,806.57,8.876373626373626
15953,14,8,1659.3799999999999,207.42249999999999,1659.3799999999999,17.51343537414966
15955,23,14,4416.26,315.44714285714286,4416.26,24.199271402550092
15957,31,1,428.89,428.89,428.89,10.28686507936508
15958,73,1,104.35,104.35,104.35,11.251190476190475
15963,19,2,470.76,235.38,470.76,16.794999999999998
15965,16,4,845.64,211.41,845.64,6.875546448087431
15967,22,2,418.83,209.415,418.83,5.045595238095238
15969,2,3,666.1,222.03333333333333,666.1,33.66833333333334
15970,303,1,314.09999999999997,314.09999999999997,314.09999999999997,28.55454545454546
15971,17,12,4199.85,349.9875,4199.85,122.51761904761905
15973,366,1,307.82000000000005,307.82000000000005,307.82000000000005,42.07833333333333
15974,38,7,3442.15,491.7357142857143,3442.15,19.499346590909095
15975,83,1,371.01,371.01,371.01,15.769722222222223
15976,164,2,430.94,215.47,430.94,4.399421768707483
15977,16,2,1054.73,527.365,1054.73,15.749846153846153
15978,76,1,1098.78,1098.78,1098.78,22.314557823129253
15980,88,3,2398.86,799.62,2398.86,55.93209302325581
15981,24,8,3408.48,426.06,3408.48,35.69876288659794
15983,21,4,1475.02,368.755,1475.02,12.914778761061946
15984,2,10,2837.67,283.767,2837.67,10.391444444444444
15985,122,2,1142.42,571.21,1142.42,30.779819819819817
15986,29,1,168.12,168.12,168.12,12.322857142857142
15987,11,7,1451.28,207.32571428571427,1451.28,10.407357142857142
15988,18,1,158.03,158.03,158.03,6.39
15990,43,2,792.11,396.055,792.11,15.500673076923078
15992,3,1,41.989999999999995,41.989999999999995,41.989999999999995,14.393888888888888
15993,8,7,2797.57,399.65285714285716,2797.57,5.056557971014493
15994,54,1,427.07,427.07,427.07,12.162714285714285
15996,87,6,1060.68,176.78,1060.68,8.205025641025642
15998,36,5,3089.97,617.9939999999999,3089.9699999999993,6.121943346508563
16000,2,3,12393.7,4131.233333333334,12393.7,1292.4666666666665
16003,29,5,2735.37,547.074,2735.37,26.98692556634304
16005,11,4,615.39,153.8475,615.39,2.8086697247706414
16006,210,1,101.4,101.4,101.4,14.258125
16007,47,4,1701.94,425.485,1701.94,4.453870129870132
16008,23,3,478.78,159.59333333333333,478.78,14.62969696969697
16009,21,4,992.71,248.1775,992.71,10.502666666666666
16010,245,3,407.5,135.83333333333334,407.5,4.493992248062016
16011,7,16,3362.71,210.169375,3362.71,15.803993710691824
16012,34,3,1415.29,471.7633333333333,1415.29,15.227021276595744
16013,3,47,37130.6,790.0127659574467,37130.6,265.7087769784173
16014,37,3,662.38,220.79333333333332,662.38,4.477333333333333
16015,3,3,705.39,235.13,705.39,3.9113644688644693
16016,2,8,1508.76,188.595,1508.76,6.405234042553191
16017,46,1,211.88,211.88,211.88,6.77046875
16018,38,2,408.9,204.45,408.9,14.44672619047619
16019,46,9,3786.24,420.6933333333333,3786.24,23.701249999999995
16020,16,3,851.01,283.67,851.01,19.951521739130435
16022,259,1,628.28,628.28,628.28,8.263552631578946
16023,45,3,719.81,239.93666666666664,719.81,7.163465346534655
16024,11,1,251.24,251.24,251.24,3.87015625
16025,29,1,439.65999999999997,439.65999999999997,439.65999999999997,15.542857142857143
16026,42,1,236.09,236.09,236.09,7.441875
16027,91,6,934.62,155.77,934.6200000000001,56.2825
16029,38,63,81024.84,1286.1085714285714,81024.84,334.821652892562
16030,309,1,331.24,331.24,331.24,11.361724137931034
16031,91,2,548.94,274.47,548.94,5.552816666666667
16033,5,20,8816.4,440.82,8816.4,7.764086778070947
16034,195,3,437.70000000000005,145.9,437.70000000000005,18.582575757575757
16036,86,2,758.9200000000001,379.46000000000004,758.9200000000001,14.351121212121214
16037,269,3,855.02,285.00666666666666,855.02,21.62871794871795
16038,7,3,471.78,157.26,471.78,18.191538461538464
16040,64,3,1313.55,437.84999999999997,1313.55,19.990205128205126
16041,30,3,3166.4,1055.4666666666667,3166.4,529.3722222222223
16042,21,5,1197.27,239.454,1197.27,16.937676056338027
16043,37,4,773.99,193.4975,773.99,20.299743589743592
16045,119,4,1340.7,335.175,1340.7,16.090963855421684
16048,372,2,256.44,128.22,256.44,35.835
16049,39,3,1111.79,370.59666666666664,1111.79,3.5548130341880357
16050,173,1,137.9,137.9,137.9,14.636666666666667
16052,53,1,362.06,362.06,362.06,10.601029411764706
16053,32,2,1511.95,755.975,1511.95,18.086468253968253
16054,144,1,783.9,783.9,783.9,11.182142857142857
16055,220,1,134.8,134.8,134.8,16.159375
16056,44,1,664.85,664.85,664.85,9.783210784313725
16057,15,7,2263.12,323.30285714285714,2263.12,18.696033057851242
16059,65,6,1459.8600000000001,243.31000000000003,1459.8600000000001,8.058481481481483
16062,9,4,1153.62,288.405,1153.62,17.7346875
16063,259,1,335.32,335.32,335.32,14.774782608695652
16065,364,1,372.09,372.09,372.09,4.855608108108109
16066,16,5,1521.87,304.37399999999997,1521.87,15.21578431372549
16070,21,2,852.15,426.075,852.15,27.64878787878788
16071,44,1,326.24,326.24,326.24,15.563015873015873
16072,287,1,584.3199999999999,584.3199999999999,584.3199999999999,25.351956521739126
16073,296,1,122.4,122.4,122.4,122.4
16076,2,10,2234.73,223.473,2234.73,17.29051679586563
16078,283,1,79.2,79.2,79.2,79.2
16079,16,3,1352.0,450.6666666666667,1352.0,67.85238095238095
16080,81,2,217.16,108.58,217.16,22.707666666666668
16081,55,5,2806.9,561.38,2806.9,12.41224669603524
16083,100,2,1317.62,658.81,1317.62,38.8316129032258
16084,298,1,436.18,436.18,436.18,11.034342105263159
16085,22,5,981.51,196.302,981.51,5.8471856287425155
16086,58,5,1121.39,224.27800000000002,1121.39,28.396324786324787
16091,154,2,315.06,157.53,315.06,17.686666666666667
16092,114,3,817.86,272.62,817.86,16.132875816993465
16093,106,1,17.0,17.0,17.0,17.0
16094,11,4,1078.23,269.5575,1078.23,16.866613756613756
16096,263,1,320.62,320.62,320.62,19.508333333333333
16097,239,1,185.04999999999998,185.04999999999998,185.04999999999998,19.355
16098,87,7,2005.63,286.5185714285714,2005.6299999999999,29.391194029850748
16099,49,3,731.9,243.96666666666667,731.9,18.766666666666666
16101,70,1,1290.7,1290.7,1290.7,16.964912280701753
16102,41,3,1842.14,614.0466666666667,1842.1400000000003,32.32374269005848
16103,6,6,1429.64,238.27333333333334,1429.64,29.690416666666664
16104,61,1,302.36,302.36,302.36,10.316436781609196
16105,248,1,336.96,336.96,336.96,23.587692307692308
16106,65,1,108.38,108.38,108.38,18.79222222222222
16107,17,7,3204.1600000000003,457.7371428571429,3204.1600000000003,99.76967741935485
16108,84,1,842.5,842.5,842.5,17.784305555555555
16109,218,2,611.88,305.94,611.88,39.989999999999995
16110,44,3,1337.48,445.82666666666665,1337.48,3.7883992467043326
16112,142,4,195.74,48.935,195.74,13.062083333333334
16113,182,1,161.38,161.38,161.38,5.709111111111111
16114,170,1,135.75000000000003,135.75000000000003,135.75000000000003,17.393750000000004
16115,9,8,1667.97,208.49625,1667.97,5.828931924882629
16116,211,1,612.78,612.78,612.78,18.074019607843137
16117,189,1,232.21,232.21,232.21,7.791444444444446
16119,7,2,423.36,211.68,423.36,26.663125
16120,58,4,1309.14,327.285,1309.14,43.95955555555556
16121,56,2,867.11,433.555,867.11,4.095330188679246
16122,72,4,684.42,171.105,684.42,17.136315789473684
16123,51,1,307.78000000000003,307.78000000000003,307.78000000000003,19.433125
16124,316,1,249.0,249.0,249.0,24.224242424242423
16125,366,1,289.35,289.35,289.35,21.415384615384614
16126,28,4,6287.77,1571.9425,6287.77,53.80401709401709
16127,38,1,656.25,656.25,656.25,16.4895
16128,17,5,1880.22,376.044,1880.2199999999998,20.95550561797753
16131,51,6,3506.54,584.4233333333333,3506.54,44.64153846153846
16133,3,33,14589.04,442.09212121212124,14589.04,43.01143984220909
16134,21,2,618.09,309.045,618.09,17.542666666666666
16135,262,1,517.55,517.55,517.55,31.109523809523807
16136,59,3,709.38,236.46,709.38,18.851351351351354
16139,18,3,635.4100000000001,211.80333333333337,635.4100000000001,19.96483870967742
16140,65,2,725.1800000000001,362.59000000000003,725.1800000000001,21.01942857142857
16141,87,1,620.4,620.4,620.4,20.716944444444444
16142,249,1,535.34,535.34,535.34,14.56144144144144
16143,2,6,2424.94,404.1566666666667,2424.94,20.84008547008547
16144,246,1,175.2,175.2,175.2,175.2
16145,8,11,3799.4900000000002,345.40818181818184,3799.4900000000002,16.998616071428575
16146,156,3,734.13,244.71,734.13,25.428160919540232
16147,133,1,375.0,375.0,375.0,17.083333333333332
16148,295,1,76.32000000000001,76.32000000000001,76.32000000000001,76.32000000000001
16149,4,2,280.52,140.26,280.52,15.261111111111111
16150,42,5,2053.02,410.604,2053.02,17.595897435897438
16152,268,1,1829.04,1829.04,1829.04,63.74620689655172
16153,49,5,1824.23,364.846,1824.23,19.824082397003746
16156,8,9,3122.04,346.8933333333333,3122.04,23.94544871794872
16157,15,3,656.69,218.89666666666668,656.69,36.41722222222222
16159,281,1,348.2,348.2,348.2,24.52857142857143
16160,64,2,1025.44,512.72,1025.44,53.13199999999999
16161,1,19,5575.56,293.4505263157895,5575.56,11.741687763713081
16162,251,1,37.4,37.4,37.4,22.1
16163,231,2,856.6,428.3,856.6,115.05555555555554
16164,16,3,822.48,274.16,822.48,23.950392156862748
16168,10,27,3787.6,140.28148148148148,3787.6,38.56836734693878
16169,7,4,1822.97,455.7425,1822.97,21.49070588235294
16170,50,6,1885.05,314.175,1885.0500000000002,15.320879999999999
16171,58,1,73.19999999999999,73.19999999999999,73.19999999999999,23.98333333333333
16172,94,5,1140.21,228.042,1140.21,16.395603864734298
16173,15,6,1418.32,236.38666666666666,1418.32,16.88277777777778
16174,125,3,1009.55,336.51666666666665,1009.55,43.18043478260869
16175,93,4,1037.5900000000001,259.39750000000004,1037.5900000000001,17.79609195402299
16177,49,1,331.95,331.95,331.95,22.493333333333332
16178,137,1,197.9,197.9,197.9,21.816666666666666
16179,60,1,215.83,215.83,215.83,18.48530303030303
16180,99,8,10254.18,1281.7725,10254.18,63.33814814814814
16181,72,1,305.54,305.54,305.54,19.723333333333333
16182,71,4,6617.65,1654.4125,6617.65,234.36249999999998
16183,66,1,338.71000000000004,338.71000000000004,338.71000000000004,23.55
16184,63,6,1158.79,193.13166666666666,1158.79,25.315333333333335
16185,16,2,529.41,264.705,529.41,17.29290322580645
16186,22,12,4006.94,333.9116666666667,4006.9400000000005,18.381720183486244
16187,31,15,6911.4400000000005,460.7626666666667,6911.4400000000005,23.41064406779661
16188,44,4,981.86,245.465,981.86,14.62945273631841
16189,15,2,215.48,107.74,215.48,19.81181818181818
16190,39,1,215.08,215.08,215.08,31.74222222222222
16191,2,13,5180.52,398.5015384615385,5180.52,38.26009950248756
16193,236,1,314.45,314.45,314.45,17.127368421052633
16198,74,1,400.68100000000004,400.68100000000004,400.68100000000004,27.129822222222224
16200,3,2,1080.6200000000001,540.3100000000001,1080.6200000000001,6.136517690875235
16201,2,4,1863.47,465.8675,1863.47,16.87930930930931
16202,360,1,365.27,365.27,365.27,20.241388888888892
16203,58,4,592.9,148.225,592.9,16.708571428571428
16204,22,1,405.71,405.71,405.71,7.0902339181286544
